Company Name,Industry,Symbol,Series,ISIN Code
TV Vision Limited,NSE Equity,TVVISION,EQ,INE871L01013
United Breweries Limited,Fast Moving Consumer Goods,UBL,EQ,INE686F01025
UCAL LIMITED,NSE Equity,UCAL,EQ,INE139B01016
UCO Bank,Financial Services,UCOBANK,EQ,INE691A01018
Updater Services Limited,NSE Equity,UDS,EQ,INE851I01011
Ujaas Energy Limited,NSE Equity,UEL,EQ,INE899L01030
United Foodbrands Limited,NSE Equity,UFBL,EQ,INE382M01027
UFLEX Limited,NSE Equity,UFLEX,EQ,INE516A01017
UFO Moviez India Limited,NSE Equity,UFO,EQ,INE527H01019
The Ugar Sugar Works Limited,NSE Equity,UGARSUGAR,EQ,INE071E01023
Ugro Capital Limited,NSE Equity,UGROCAP,EQ,INE583D01011
Ujjivan Small Finance Bank Limited,NSE Equity,UJJIVANSFB,EQ,INE551W01018
UltraTech Cement Limited,Construction Materials,ULTRACEMCO,EQ,INE481G01011
Ultramarine & Pigments Limited,NSE Equity,ULTRAMAR,EQ,INE405A01021
Uma Exports Limited,NSE Equity,UMAEXPORTS,BE,INE0GIU01018
Usha Martin Education & Solutions Limited,NSE Equity,UMESLTD,EQ,INE240C01028
UMIYA BUILDCON LIMITED,NSE Equity,UMIYA-MRO,EQ,INE398B01018
Unichem Laboratories Limited,NSE Equity,UNICHEMLAB,EQ,INE351A01035
United Drilling Tools Limited,NSE Equity,UNIDT,BE,INE961D01019
Unicommerce Esolutions Limited,NSE Equity,UNIECOM,EQ,INE00U401027
Uniphos Enterprises Limited,NSE Equity,UNIENTER,EQ,INE037A01022
Uniinfo Telecom Services Limited,NSE Equity,UNIINFO,BE,INE481Z01011
Unimech Aerospace and Manufacturing Limited,NSE Equity,UNIMECH,EQ,INE0U3I01011
Union Bank of India,Financial Services,UNIONBANK,EQ,INE692A01016
Uniparts India Limited,NSE Equity,UNIPARTS,EQ,INE244O01017
United Spirits Limited,Fast Moving Consumer Goods,UNITDSPR,EQ,INE854D01024
Unitech Limited,NSE Equity,UNITECH,EQ,INE694A01020
United Polyfab Gujarat Limited,NSE Equity,UNITEDPOLY,BE,INE368U01029
The United Nilgiri Tea Estates Company Limited,NSE Equity,UNITEDTEA,EQ,INE458F01011
Univastu India Limited,NSE Equity,UNIVASTU,BE,INE562X01013
Universal Cables Limited,NSE Equity,UNIVCABLES,EQ,INE279A01012
Universus Photo Imagings Limited,NSE Equity,UNIVPHOTO,BE,INE03V001013
UNO Minda Limited,Automobile and Auto Components,UNOMINDA,EQ,INE405E01023
UPL Limited,Chemicals,UPL,EQ,INE628A01036
Uravi Defence and Technology Limited,NSE Equity,URAVIDEF,BE,INE568Z01015
Urban Company Limited,Consumer Services,URBANCO,EQ,INE0CAZ01013
Urja Global Limited,NSE Equity,URJA,EQ,INE550C01020
Usha Martin Limited,Capital Goods,USHAMART,EQ,INE228A01035
Udayshivakumar Infra Limited,NSE Equity,USK,EQ,INE0N0Y01013
UTI Asset Management Company Limited,Financial Services,UTIAMC,EQ,INE094J01016
Utkarsh Small Finance Bank Limited,NSE Equity,UTKARSHBNK,EQ,INE735W01017
Fujiyama Power Systems Limited,NSE Equity,UTLSOLAR,EQ,INE12UR01024
Uttam Sugar Mills Limited,NSE Equity,UTTAMSUGAR,EQ,INE786F01031
U. Y. Fincorp Limited,NSE Equity,UYFINCORP,EQ,INE152C01025
V2 Retail Limited,NSE Equity,V2RETAIL,EQ,INE945H01021
Vadilal Industries Limited,NSE Equity,VADILALIND,EQ,INE694D01016
Vaibhav Global Limited,NSE Equity,VAIBHAVGBL,EQ,INE884A01027
Vaishali Pharma Limited,NSE Equity,VAISHALI,EQ,INE972X01022
Vakrangee Limited,NSE Equity,VAKRANGEE,EQ,INE051B01021
Valiant Laboratories Limited,NSE Equity,VALIANTLAB,BE,INE0JWS01017
Valiant Organics Limited,NSE Equity,VALIANTORG,BE,INE565V01010
Vedanta Aluminium Metal Limited,NSE Equity,VAML,EQ,INE1CDF01017
Vardhman Acrylics Limited,NSE Equity,VARDHACRLC,BE,INE116G01013
Vardhman Polytex Limited,NSE Equity,VARDMNPOLY,EQ,INE835A01029
Varroc Engineering Limited,NSE Equity,VARROC,EQ,INE665L01035
Vascon Engineers Limited,NSE Equity,VASCONEQ,BE,INE893I01013
Vaswani Industries Limited,NSE Equity,VASWANI,EQ,INE590L01019
Varun Beverages Limited,Fast Moving Consumer Goods,VBL,EQ,INE200M01039
Vaxtex Cotfab Limited,NSE Equity,VCL,EQ,INE098201036
Vedanta Limited,Metals & Mining,VEDL,EQ,INE205A01025
Vedanta Power Limited,NSE Equity,VEDPOWER,EQ,INE694L01019
Veedol Corporation Limited,NSE Equity,VEEDOL,EQ,INE484C01030
Veljan Denison Limited,NSE Equity,VELJAN,BE,INE232E01013
Venky's (India) Limited,NSE Equity,VENKEYS,EQ,INE398A01010
Ventive Hospitality Limited,NSE Equity,VENTIVE,EQ,INE781S01027
Venus Pipes & Tubes Limited,NSE Equity,VENUSPIPES,EQ,INE0JA001018
Venus Remedies Limited,NSE Equity,VENUSREM,BE,INE411B01019
Veranda Learning Solutions Limited,NSE Equity,VERANDA,EQ,INE0IQ001011
Vertoz Limited,NSE Equity,VERTOZ,BE,INE188Y01031
Vesuvius India Limited,NSE Equity,VESUVIUS,EQ,INE386A01023
Veto Switchgears And Cables Limited,NSE Equity,VETO,BE,INE918N01018
VARVEE GLOBAL LIMITED,NSE Equity,VGL,EQ,INE273D01027
V-Guard Industries Limited,NSE Equity,VGUARD,EQ,INE951I01027
Vardhman Holdings Limited,NSE Equity,VHL,EQ,INE701A01023
Viceroy Hotels Limited,NSE Equity,VHLTD,BE,INE048C01025
Vidhi Specialty Food Ingredients Limited,NSE Equity,VIDHIING,EQ,INE632C01026
Vidya Wires Limited,NSE Equity,VIDYAWIRES,EQ,INE14UN01029
Vijaya Diagnostic Centre Limited,Healthcare,VIJAYA,EQ,INE043W01024
Viji Finance Limited,NSE Equity,VIJIFIN,BE,INE159N01027
Vikas EcoTech Limited,NSE Equity,VIKASECO,EQ,INE806A01020
Vikas Lifecare Limited,NSE Equity,VIKASLIFE,EQ,INE161L01027
Vikram Solar Limited,NSE Equity,VIKRAMSOLR,EQ,INE078V01014
Vikran Engineering Limited,NSE Equity,VIKRAN,EQ,INE01R501028
Vimta Labs Limited,NSE Equity,VIMTALABS,EQ,INE579C01029
Vinati Organics Limited,NSE Equity,VINATIORGA,EQ,INE410B01037
Vintage Coffee And Beverages Limited,NSE Equity,VINCOFE,EQ,INE498Q01014
Vindhya Telelinks Limited,NSE Equity,VINDHYATEL,EQ,INE707A01012
Vineet Laboratories Limited,NSE Equity,VINEETLAB,BE,INE505Y01010
Vinny Overseas Limited,NSE Equity,VINNY,EQ,INE01KI01027
Vinyl Chemicals (India) Limited,NSE Equity,VINYLINDIA,EQ,INE250B01029
VIP Clothing Limited,NSE Equity,VIPCLOTHNG,BE,INE450G01024
VIP Industries Limited,NSE Equity,VIPIND,EQ,INE054A01027
Vipul Limited,NSE Equity,VIPULLTD,BE,INE946H01037
Virinchi Limited,NSE Equity,VIRINCHI,EQ,INE539B01017
VISA Chrome Limited,NSE Equity,VISACHROME,BE,INE286H01012
Visaka Industries Limited,NSE Equity,VISAKAIND,EQ,INE392A01021
Vishnu Chemicals Limited,NSE Equity,VISHNU,EQ,INE270I01022
Vishwaraj Sugar Industries Limited,NSE Equity,VISHWARAJ,EQ,INE430N01022
Vedanta Iron and Steel Limited,NSE Equity,VISL,EQ,INE1CLE01013
Vital Chemtech Limited,NSE Equity,VITAL,BE,INE0L4K01016
Viviana Power Tech Limited,NSE Equity,VIVIANA,BE,INE0MEG01014
Visagar Polytex Limited,NSE Equity,VIVIDHA,EQ,INE370E01029
Vivimed Labs Limited,NSE Equity,VIVIMEDLAB,BE,INE526G01021
Viyash Scientific Limited,NSE Equity,VIYASH,EQ,INE807F01027
VL E-Governance & IT Solutions Limited,NSE Equity,VLEGOV,BE,INE03HW01020
VLS Finance Limited,NSE Equity,VLSFINANCE,EQ,INE709A01018
V-Mart Retail Limited,NSE Equity,VMART,EQ,INE665J01013
Vishal Mega Mart Limited,Consumer Services,VMM,EQ,INE01EA01019
VMS TMT Limited,NSE Equity,VMSTMT,BE,INE0SJA01013
Virtuoso Optoelectronics Limited,NSE Equity,VOEPL,EQ,INE0I0T01010
Vedanta Oil and Gas Limited,NSE Equity,VOGL,EQ,INE704J01044
Voltamp Transformers Limited,NSE Equity,VOLTAMP,EQ,INE540H01012
Voltas Limited,Consumer Durables,VOLTAS,EQ,INE226A01021
Vishnu Prakash R Punglia Limited,NSE Equity,VPRPL,BE,INE0AE001013
Vraj Iron and Steel Limited,NSE Equity,VRAJ,EQ,INE0S2V01010
VRL Logistics Limited,NSE Equity,VRLLOG,EQ,INE366I01010
Vardhman Special Steels Limited,NSE Equity,VSSL,EQ,INE050M01012
VST Industries Limited,NSE Equity,VSTIND,EQ,INE710A01016
Vibhor Steel Tubes Limited,NSE Equity,VSTL,EQ,INE0QTF01015
V.S.T Tillers Tractors Limited,NSE Equity,VSTTILLERS,EQ,INE764D01017
Vardhman Textiles Limited,Textiles,VTL,EQ,INE825A01020
Waaree Energies Limited,Capital Goods,WAAREEENER,EQ,INE377N01017
Indosolar Limited,NSE Equity,WAAREEINDO,EQ,INE866K01023
Waaree Renewable Technologies Limited,NSE Equity,WAAREERTL,EQ,INE299N01021
VA Tech Wabag Limited,NSE Equity,WABAG,EQ,INE956G01038
Wakefit Innovations Limited,NSE Equity,WAKEFIT,EQ,INE0E7301029
Walchandnagar Industries Limited,NSE Equity,WALCHANNAG,EQ,INE711A01022
Wanbury Limited,NSE Equity,WANBURY,EQ,INE107F01022
Western Carriers (India) Limited,NSE Equity,WCIL,EQ,INE0CJF01024
Wealth First Portfolio Managers Limited,NSE Equity,WEALTH,EQ,INE658T01017
Websol Energy System Limited,NSE Equity,WEBELSOLAR,EQ,INE855C01023
Weizmann Limited,NSE Equity,WEIZMANIND,EQ,INE080A01014
Wonder Electricals Limited,NSE Equity,WEL,EQ,INE02WG01024
Welspun Corp Limited,Capital Goods,WELCORP,EQ,INE191B01025
Welspun Enterprises Limited,NSE Equity,WELENT,EQ,INE625G01013
Welspun Investments and Commercials Limited,NSE Equity,WELINV,BE,INE389K01018
Welspun Specialty Solutions Limited,NSE Equity,WELSPLSOL,EQ,INE731F01037
Welspun Living Limited,Textiles,WELSPUNLIV,EQ,INE192B01031
Wendt (India) Limited,NSE Equity,WENDT,EQ,INE274C01019
WESTLIFE FOODWORLD LIMITED,NSE Equity,WESTLIFE,EQ,INE274F01020
WE WIN LIMITED,NSE Equity,WEWIN,BE,INE082W01014
WeWork India Management Limited,NSE Equity,WEWORK,EQ,INE085001019
Wheels India Limited,NSE Equity,WHEELS,EQ,INE715A01015
Whirlpool of India Limited,Consumer Durables,WHIRLPOOL,EQ,INE716A01013
Williamson Magor & Company Limited,NSE Equity,WILLAMAGOR,EQ,INE210A01017
Windlas Biotech Limited,NSE Equity,WINDLAS,EQ,INE0H5O01029
Windsor Machines Limited,NSE Equity,WINDMACHIN,EQ,INE052A01021
The Western India Plywoods Limited,NSE Equity,WIPL,EQ,INE215F01023
Wipro Limited,Information Technology,WIPRO,EQ,INE075A01022
Wockhardt Limited,Healthcare,WOCKPHARMA,EQ,INE049B01025
Wonderla Holidays Limited,NSE Equity,WONDERLA,EQ,INE066O01014
Worth Peripherals Limited,NSE Equity,WORTHPERI,EQ,INE196Y01018
WPIL Limited,NSE Equity,WPIL,EQ,INE765D01022
W S Industries (I) Limited,NSE Equity,WSI,EQ,INE100D01014
West Coast Paper Mills Limited,NSE Equity,WSTCSTPAPR,EQ,INE976A01021
Xchanging Solutions Limited,NSE Equity,XCHANGING,EQ,INE692G01013
Xelpmoc Design And Tech Limited,NSE Equity,XELPMOC,EQ,INE01P501012
Xpro India Limited,NSE Equity,XPROINDIA,EQ,INE445C01015
Xtglobal Infotech Limited,NSE Equity,XTGLOBAL,EQ,INE547B01028
Xtranet Technologies Limited,NSE Equity,XTRANET,BE,INE0NG701011
Yasho Industries Limited,NSE Equity,YASHO,EQ,INE616Z01012
Yatharth Hospital & Trauma Care Services Limited,NSE Equity,YATHARTH,EQ,INE0JO301016
Yatra Online Limited,NSE Equity,YATRA,EQ,INE0JR601024
Yes Bank Limited,Financial Services,YESBANK,EQ,INE528G01035
Yuken India Limited,NSE Equity,YUKEN,EQ,INE384C01016
Zaggle Prepaid Ocean Services Limited,NSE Equity,ZAGGLE,EQ,INE07K301024
Zee Entertainment Enterprises Limited,Media Entertainment & Publication,ZEEL,EQ,INE256A01028
Zee Learn Limited,NSE Equity,ZEELEARN,BE,INE565L01011
Zee Media Corporation Limited,NSE Equity,ZEEMEDIA,EQ,INE966H01019
Zenith Exports Limited,NSE Equity,ZENITHEXPO,EQ,INE058B01018
Zenith Steel Pipes & Industries Limited,NSE Equity,ZENITHSTL,EQ,INE318D01020
Zensar Technologies Limited,Information Technology,ZENSARTECH,EQ,INE520A01027
Zen Technologies Limited,Capital Goods,ZENTEC,EQ,INE251B01027
ZF Commercial Vehicle Control Systems India Limited,Automobile and Auto Components,ZFCVINDIA,EQ,INE342J01019
ZF Steering Gear (India) Limited,NSE Equity,ZFSTEERING,EQ,INE116C01012
Zim Laboratories Limited,NSE Equity,ZIMLAB,BE,INE518E01015
Zodiac Energy Limited,NSE Equity,ZODIAC,BE,INE761Y01019
Zodiac Clothing Company Limited,NSE Equity,ZODIACLOTH,EQ,INE206B01013
Zota Health Care LImited,NSE Equity,ZOTA,EQ,INE358U01012
Saraswati Commercial India Limited,NSE Equity,ZSARACOM,EQ,INE967G01019
Zuari Agro Chemicals Limited,NSE Equity,ZUARI,EQ,INE840M01016
ZUARI INDUSTRIES LIMITED,NSE Equity,ZUARIIND,EQ,INE217A01012
Zydus Lifesciences Limited,Healthcare,ZYDUSLIFE,EQ,INE010B01027
Zydus Wellness Limited,Fast Moving Consumer Goods,ZYDUSWELL,EQ,INE768C01028
